filename,width,height,class,xmin,ymin,xmax,ymax
plastic337_jpg.rf.12a953ffe3a54df5c925bbdda2688df2.jpg,384,384,plastic,34,1,360,319
plastic233_jpg.rf.553b99828ad9c8dbebf9120ceedc90cf.jpg,384,384,plastic,57,93,335,384
plastic236_jpg.rf.5d73a88111d7b5d85859c45da20c9bc0.jpg,384,384,plastic,59,48,334,282
plastic77_jpg.rf.1fb38abba8b1011563df3271ab6a8c1b.jpg,384,384,plastic,64,12,349,341
plastic227_jpg.rf.2353267f218b16da42a6f557b0380ecd.jpg,384,384,plastic,42,7,370,317
plastic9_jpg.rf.6944039104929b96c61c8a63b36bc5db.jpg,384,384,plastic,74,63,287,269
plastic67_jpg.rf.0fe37d87257bc3f18f39c3cbb0134816.jpg,384,384,plastic,46,31,384,384
plastic66_jpg.rf.26732aeda29b77c20b81feb0f2bc8c91.jpg,384,384,plastic,13,1,384,337
plastic73_jpg.rf.37d25a4190b8dd82258c513ee25badf5.jpg,384,384,plastic,92,36,298,384
plastic221_jpg.rf.6b6efa31153ad95f2ce72c564f9d8080.jpg,384,384,plastic,104,33,384,384
plastic234_jpg.rf.e14c1ffb43bd0c29572229f3a5ba9ebe.jpg,384,384,plastic,36,79,353,324
plastic98_jpg.rf.85e719018313fd80b6cce27d470429cc.jpg,384,384,plastic,82,51,318,316
plastic72_jpg.rf.982f086acac7bd3e6430ae7708fa98fb.jpg,384,384,plastic,69,18,341,293
plastic220_jpg.rf.bd782908b6c1bbbd1f21e07ed7d2300b.jpg,384,384,plastic,63,66,380,336
plastic209_jpg.rf.f19b91e293927e7c65389aadb0f2715e.jpg,384,384,plastic,73,28,350,384
plastic222_jpg.rf.55f6c09b814a72cdc90c316cb7bb29ec.jpg,384,384,plastic,117,145,379,384
plastic71_jpg.rf.423453556eaabc15fd9356a3ab893db6.jpg,384,384,plastic,22,28,359,332
plastic436_jpg.rf.c26d057f735fb3248579eecc6d7bda87.jpg,384,384,plastic,1,5,384,373
plastic88_jpg.rf.434c59e91e9da775e2fcd6fc50b11881.jpg,384,384,plastic,59,2,378,384
plastic445_jpg.rf.5ff0508831efa12e7d03ade370d101bf.jpg,384,384,plastic,74,76,334,384
plastic208_jpg.rf.a741ec5c2bbadba2d0e616f83b15a49d.jpg,384,384,plastic,48,62,384,373
plastic341_jpg.rf.963cd9a2e1791c98e3a8ec9ae9beaf5e.jpg,384,384,plastic,79,0,384,316
plastic183_jpg.rf.cd43a3b2bd51eb8e6f30e922694c227c.jpg,384,384,plastic,48,73,245,314
plastic369_jpg.rf.dbe0da3c3c130ff80d7ee6dd150bae41.jpg,384,384,plastic,56,1,384,384
plastic145_jpg.rf.6a01af2af2c70ebaa9cabf993d51775d.jpg,384,384,plastic,15,110,373,326
plastic22_jpg.rf.33469e81ee75f32cfdd8a3df70fdc6cb.jpg,384,384,plastic,92,26,337,305
plastic192_jpg.rf.c222d5aa059546b74f8354faba4d107d.jpg,384,384,plastic,57,0,367,372
plastic226_jpg.rf.dc64425d919061fdff5de564c0cceafe.jpg,384,384,plastic,3,26,356,366
plastic168_jpg.rf.f3ae2f2bfb8385cd4ff39cf125a42c75.jpg,384,384,plastic,13,2,357,379
plastic421_jpg.rf.c69ece2c0e6d199431ac431b65d25f5c.jpg,384,384,plastic,44,106,333,296
plastic272_jpg.rf.c3fd8961a6ae88ab2d186db8050d40c6.jpg,384,384,plastic,10,80,384,343
plastic143_jpg.rf.5b07e8225533183d69ff8cb0af62bc8d.jpg,384,384,plastic,12,1,384,371
plastic65_jpg.rf.8eb801128116b278f5850cbbaf6fca52.jpg,384,384,plastic,53,95,267,384
plastic186_jpg.rf.2e43dafe372ef2315ca60954b7d31d7d.jpg,384,384,plastic,0,0,383,384
plastic409_jpg.rf.b37eca0ae22d383728add6657271fd97.jpg,384,384,plastic,51,77,367,316
plastic382_jpg.rf.f566977c45940646aae63d66e3847bea.jpg,384,384,plastic,9,17,379,292
plastic344_jpg.rf.a4728cc336da41fab5f45adf75d6eaf1.jpg,384,384,plastic,1,24,384,384
plastic422_jpg.rf.da817a384cb4aa178070232552dd361e.jpg,384,384,plastic,4,98,384,384
plastic350_jpg.rf.e8da0c9b18e73cc6dd8521763ca9b47c.jpg,384,384,plastic,129,25,335,384
plastic246_jpg.rf.92bb480d47767e07b8b021ae4532befe.jpg,384,384,plastic,1,1,384,345
plastic347_jpg.rf.b5e34d5d1fd527b1b7520cd9bbb7c980.jpg,384,384,plastic,47,1,384,384
plastic394_jpg.rf.170b86cec627f72cf40a0af752ea91f7.jpg,384,384,plastic,87,2,324,318
plastic380_jpg.rf.5fb5828894a751fb23cacceeb73bfc4a.jpg,384,384,plastic,44,75,336,328
plastic431_jpg.rf.6aa1300bf0ffd861f33bb3ba069f2102.jpg,384,384,plastic,95,57,352,306
plastic383_jpg.rf.057309f737eb143618f8587815afab1a.jpg,384,384,plastic,53,92,366,307
plastic432_jpg.rf.9dc493a98421b501837e9c021dce8197.jpg,384,384,plastic,75,96,384,384
plastic157_jpg.rf.e654e16545b0b24735309831c1c2aff8.jpg,384,384,plastic,88,54,376,384
plastic266_jpg.rf.ad38bfff72a2ec95a194aff8012ec4dc.jpg,384,384,plastic,44,43,310,286
plastic119_jpg.rf.9e95c76c138406fa6b8669438d7f88d2.jpg,384,384,plastic,0,1,384,384
plastic397_jpg.rf.fdb9f54853fe044ba95fa6dc320dbd45.jpg,384,384,plastic,58,83,332,293
plastic419_jpg.rf.34c6369cc1115228d60ff220dc821e10.jpg,384,384,plastic,72,0,336,354
plastic17_jpg.rf.b8a390f1cc686e3cf4dff266f407d738.jpg,384,384,plastic,63,53,306,358
plastic138_jpg.rf.7ee1e78c3b9d66fe94b278edb85fb36e.jpg,384,384,plastic,78,56,300,266
plastic36_jpg.rf.8e9d1057c73375e4a695a6673fedb444.jpg,384,384,plastic,14,21,366,362
plastic273_jpg.rf.b2067df42983a13bccc36e2dd325bea1.jpg,384,384,plastic,38,1,373,362
plastic312_jpg.rf.e17a2ad806789ea0a939039e98e2cfcc.jpg,384,384,plastic,58,0,384,383
plastic357_jpg.rf.53455ca6699853525dceb1b0141033e3.jpg,384,384,plastic,60,92,347,384
plastic469_jpg.rf.577d1ed5e804efb7f1726ad999a8af43.jpg,384,384,plastic,1,41,274,367
plastic284_jpg.rf.fcc5d6aa361d2b8285604b90193a4f71.jpg,384,384,plastic,15,0,384,384
plastic196_jpg.rf.d5205de57ca7b2fe52d153ebf35e7795.jpg,384,384,plastic,1,0,314,355
plastic299_jpg.rf.fb5154d05df416f018fde00185c05209.jpg,384,384,plastic,68,49,312,384
plastic455_jpg.rf.299f29e02da555ce6472c581f193ec40.jpg,384,384,plastic,52,17,355,376
plastic131_jpg.rf.9a28a0cebcdc0006338cbf7b6caa07ec.jpg,384,384,plastic,67,71,254,311
plastic125_jpg.rf.f735d97961bf3f46decaca0dc3bcede2.jpg,384,384,plastic,0,2,384,368
plastic425_jpg.rf.dfce777d219367122c311bb86b4cf71b.jpg,384,384,plastic,29,39,363,345
plastic195_jpg.rf.b69bb70ce805905e144151d9b74dbc3d.jpg,384,384,plastic,104,77,384,384
plastic181_jpg.rf.ebadbedaf9c8ab21974c4aa874b350c5.jpg,384,384,plastic,87,109,243,256
plastic448_jpg.rf.473817f7fcdc604e655720487de12a75.jpg,384,384,plastic,63,78,326,339
plastic182_jpg.rf.09129781c1327332e74dbbbb7639d92a.jpg,384,384,plastic,108,143,255,296
plastic479_jpg.rf.4059335f6f105c7d280eff9e9b7b3cff.jpg,384,384,plastic,94,18,310,343
plastic155_jpg.rf.424bc21e7da0f81ec3e2015d3d05f772.jpg,384,384,plastic,0,0,384,384
plastic218_jpg.rf.150fc9b823ce7ff321e0bbb7566f89b8.jpg,384,384,plastic,1,0,384,369
plastic298_jpg.rf.3fbbd0a5c723b50e7602e34398fff82a.jpg,384,384,plastic,18,28,361,249
plastic13_jpg.rf.892ace7cf104a4cb2e389251a473bf68.jpg,384,384,plastic,94,59,325,299
plastic104_jpg.rf.b5347e7ff80afb5d1b2ad6393bf3d37f.jpg,384,384,plastic,121,29,370,384
plastic135_jpg.rf.fece3cf28a3ae3bb9f97060624c61233.jpg,384,384,plastic,70,55,309,285
plastic327_jpg.rf.eddb8ddf5e14ce85df2deb8d8a83dabb.jpg,384,384,plastic,81,49,334,384
plastic225_jpg.rf.9e2f01895fa9711e50eb5aa32c27af2f.jpg,384,384,plastic,0,39,384,384
plastic354_jpg.rf.c6e114e574ca49fa1ab89f9eba7d2e39.jpg,384,384,plastic,49,20,384,384
plastic474_jpg.rf.c126c562bfc8f6c83e8a92bb47b267b5.jpg,384,384,plastic,65,253,381,384
plastic255_jpg.rf.567ba24ccf6f1e2a078d79b6035c047f.jpg,384,384,plastic,88,23,357,384
plastic381_jpg.rf.118e47cee3fcf3a5a12b60324ac3f0cd.jpg,384,384,plastic,41,73,358,277
plastic280_jpg.rf.55704060c035f611b5b5a67ebeafb840.jpg,384,384,plastic,20,41,378,347
plastic109_jpg.rf.901102f000a84924c1f55aff86b4709f.jpg,384,384,plastic,9,60,369,341
plastic254_jpg.rf.a64fd662088b5ec7abaec1db849dc390.jpg,384,384,plastic,7,76,384,384
plastic169_jpg.rf.c0de916efeb90e4882896c77add58577.jpg,384,384,plastic,5,88,384,313
plastic231_jpg.rf.0de37e3e4712cb440778eb4ba04f596a.jpg,384,384,plastic,0,0,384,356
plastic418_jpg.rf.04e1f2f8c9c089c370c8a4f12658c7ad.jpg,384,384,plastic,23,40,362,384
plastic457_jpg.rf.0f973973f8663e71b89aa67d054d1d04.jpg,384,384,plastic,98,1,376,384
plastic480_jpg.rf.238f53396609462234be4d0fc093aa62.jpg,384,384,plastic,87,105,333,384
plastic141_jpg.rf.b5a9fc08beaf8d459978c0cb331d9c9e.jpg,384,384,plastic,54,2,370,376
plastic331_jpg.rf.c422fc043276e80a49f80f5dd83006e5.jpg,384,384,plastic,74,86,379,284
plastic241_jpg.rf.c7eea856ee4fc6f971fd2a162894a4b7.jpg,384,384,plastic,4,52,370,338
plastic378_jpg.rf.0bfcd4695e8bc7977bcc70d4fe5f1e0a.jpg,384,384,plastic,155,12,364,381
plastic224_jpg.rf.5edf31ae7a92b895a50c73ce2bdcf36b.jpg,384,384,plastic,18,15,370,343
plastic185_jpg.rf.e4a4b0ed4eb3277547441797e0b05444.jpg,384,384,plastic,117,17,232,321
plastic319_jpg.rf.60b6571135c8a906a09798066c7fe4a1.jpg,384,384,plastic,33,16,357,355
plastic443_jpg.rf.6e1318049727fe83e1bf517d4cf2cdda.jpg,384,384,plastic,30,2,371,372
plastic458_jpg.rf.4bdce71956063ac1388f3c699299f688.jpg,384,384,plastic,75,102,300,301
plastic257_jpg.rf.4e57a75bd432064583053a12b5112841.jpg,384,384,plastic,4,73,384,384
plastic243_jpg.rf.c48eb2367037fa09fe9457380d788fc3.jpg,384,384,plastic,3,8,384,384
plastic146_jpg.rf.e8ba462712cc52f10febac12a30099b4.jpg,384,384,plastic,0,2,384,218
plastic294_jpg.rf.c51bb888b6014b940b2fb1c0e3e62a3c.jpg,384,384,plastic,126,66,315,297
plastic356_jpg.rf.86f8e9cfe9afb4fa2b5fbad7419f81f9.jpg,384,384,plastic,78,0,332,358
plastic152_jpg.rf.5c7a229d0f445adb1cba823acf534ce7.jpg,384,384,plastic,1,1,383,384
plastic191_jpg.rf.8c46f00f930e7c1fecd43f899272b2ee.jpg,384,384,plastic,91,103,384,384
plastic137_jpg.rf.ee72f625a0286ea0885e3047240b2de0.jpg,384,384,plastic,7,9,384,384
plastic11_jpg.rf.ff4b9283050e219b5406a4fc1ddd4ca6.jpg,384,384,plastic,104,113,273,273
plastic127_jpg.rf.c0f382ee43e38acba967cbd5cc4edc4b.jpg,384,384,plastic,141,54,364,319
plastic74_jpg.rf.ae846721021fefde9ba1d7d07e47dd1d.jpg,384,384,plastic,51,1,383,384
plastic281_jpg.rf.541e71a662662a9f7c1dddb4e3ddd932.jpg,384,384,plastic,0,69,384,384
plastic121_jpg.rf.74884943f5424390d6264e9ddfad2c1e.jpg,384,384,plastic,20,18,318,374
plastic12_jpg.rf.d0229e560f4343af3970a2a5bb57524b.jpg,384,384,plastic,84,35,291,331
plastic39_jpg.rf.57a790fd4d10209103131f1b0d3b8ff5.jpg,384,384,plastic,3,45,384,384
plastic325_jpg.rf.00951ebf1884cb4da854419a7f9ceaf1.jpg,384,384,plastic,87,48,292,384
plastic134_jpg.rf.4ef115ecd7503c66ca00a185275a036b.jpg,384,384,plastic,33,51,384,322
plastic453_jpg.rf.5ec8a4c64c6e07c82eb47d44bf267ab1.jpg,384,384,plastic,60,42,286,338
plastic447_jpg.rf.810d18e02d1dae70d44a49951e7eaa57.jpg,384,384,plastic,65,63,351,268
plastic60_jpg.rf.50d7ebfe7f37eabe0b8e3028d9bcfdae.jpg,384,384,plastic,31,117,347,308
plastic35_jpg.rf.eff408003ede5b18ebe18a38ff034d3a.jpg,384,384,plastic,111,64,329,315
plastic15_jpg.rf.3ac53da2e7d818c930caf9269bbd7171.jpg,384,384,plastic,35,47,361,346
plastic29_jpg.rf.4f2e90173efc27a57e600667ed5aca45.jpg,384,384,plastic,93,9,384,384
plastic309_jpg.rf.6e78a92f06b53d12ef867f4158fbc8a3.jpg,384,384,plastic,151,66,383,384
plastic139_jpg.rf.0be83ebfc8bfe0642d13bfcfb2972a6e.jpg,384,384,plastic,0,105,379,384
plastic475_jpg.rf.358fda706d11262c21ed977147ea9194.jpg,384,384,plastic,47,64,211,384
plastic313_jpg.rf.28a5d47c5d489634cee85f3e534c2132.jpg,384,384,plastic,65,40,337,308
plastic307_jpg.rf.62374c00348a3f505ff44cf6df361cf3.jpg,384,384,plastic,85,12,307,306
plastic49_jpg.rf.78b907d809aa036a23079ae0c24aa82e.jpg,384,384,plastic,17,49,363,340
plastic463_jpg.rf.f9bb0cd60c2488db841077dc8abe615a.jpg,384,384,plastic,108,93,315,384
plastic461_jpg.rf.6fcace698c6fc6e0219c454505fb5951.jpg,384,384,plastic,44,55,257,358
plastic310_jpg.rf.b19803a2398107c88993bdab4c23dfbf.jpg,384,384,plastic,1,1,384,382
plastic476_jpg.rf.edeca7a02402ac92449ad4396d04f29c.jpg,384,384,plastic,130,59,239,313
plastic260_jpg.rf.b76546f18095f629103c4610f182f4b4.jpg,384,384,plastic,119,19,384,348
plastic278_jpg.rf.ff106ecfdc19458524a1124056c7c5a0.jpg,384,384,plastic,91,72,314,384
plastic304_jpg.rf.19dc0ee7e7e3874f859a786427ded90f.jpg,384,384,plastic,1,20,199,384
plastic321_jpg.rf.918c35d106e58c79f8bdd819bc509f65.jpg,384,384,plastic,47,64,367,384
plastic111_jpg.rf.b93acabcf5ce97f1a4aad3eece18056f.jpg,384,384,plastic,0,0,333,383
plastic295_jpg.rf.ff462b036252be2d6aee6c61000cee0e.jpg,384,384,plastic,48,57,310,384
plastic286_jpg.rf.0d3e1f1e460c9bdac3d99670e9bc54fc.jpg,384,384,plastic,52,33,343,384
plastic270_jpg.rf.389bcbeda31f5827bd4c2786d770f409.jpg,384,384,plastic,92,20,343,319
plastic339_jpg.rf.3fc8e432be8aa2b539e7a6b474b25b00.jpg,384,384,plastic,54,22,370,384
plastic336_jpg.rf.5d7d0c8fca421bdc4aa212c814323f03.jpg,384,384,plastic,72,40,277,278
plastic102_jpg.rf.1b8c641c925b05561c64ffdc8347ae1b.jpg,384,384,plastic,99,64,291,293
plastic244_jpg.rf.165e57734f16fe5f60c2ea2ed37f9d5d.jpg,384,384,plastic,3,66,367,372
plastic251_jpg.rf.3b507824f8c0b9612c1e90e2c96cc21a.jpg,384,384,plastic,1,49,373,253
plastic34_jpg.rf.a007d2695b7d08fc4c78bb50561ec426.jpg,384,384,plastic,128,0,321,286
plastic334_jpg.rf.dd1c77f26c81837b043ba6de84af8599.jpg,384,384,plastic,18,35,364,241
plastic311_jpg.rf.543d385374e9cd32a76a971f4d32a2a3.jpg,384,384,plastic,18,78,303,384
plastic466_jpg.rf.ead1f593ed5b83d5f106bb9e3a58c501.jpg,384,384,plastic,78,88,284,351
plastic287_jpg.rf.6ebbf6c8cac7424ae9a13979ea501bee.jpg,384,384,plastic,34,61,369,303
plastic279_jpg.rf.b26aff34e22f4a7f0f05c2e77d59cfd4.jpg,384,384,plastic,1,1,384,361
plastic259_jpg.rf.85555ae4bbba97e0907c30493f6d63d3.jpg,384,384,plastic,108,15,352,339
plastic338_jpg.rf.d6548e697b786c6add19ea95206f48fa.jpg,384,384,plastic,59,57,193,280
plastic465_jpg.rf.01c25445c5651a5053680d107c8bb121.jpg,384,384,plastic,89,0,325,323
plastic24_jpg.rf.0f9f200da07248e5fafe252f5f28f993.jpg,384,384,plastic,120,0,384,215
plastic329_jpg.rf.9eaa64d12a144565522eb41aa366da2f.jpg,384,384,plastic,49,2,375,355
plastic322_jpg.rf.804856adea3574469a7b2da9f6903aac.jpg,384,384,plastic,41,0,355,336
plastic318_jpg.rf.649af5b9f49a6dc738e67bf5981e560e.jpg,384,384,plastic,26,1,333,358
plastic324_jpg.rf.68f502a78ee4bdff290d1f22216ea45f.jpg,384,384,plastic,74,11,368,384
plastic14_jpg.rf.c8b9c5b779186d1dfe4644e024c9d615.jpg,384,384,plastic,28,3,362,312
plastic456_jpg.rf.c8f9c1a481ddf8cff5c9a51293af07c5.jpg,384,384,plastic,24,63,325,384
plastic132_jpg.rf.db5b3aed0d5d2d024e7edfa12b7836ec.jpg,384,384,plastic,2,12,326,384
plastic116_jpg.rf.fc2f3bb7e7226c64f2e819f6f7c48615.jpg,384,384,plastic,35,16,384,361
plastic478_jpg.rf.1488943742beae5b51a3f491adacd3b7.jpg,384,384,plastic,90,12,317,341
plastic271_jpg.rf.924cadc77fe07490d24305d756b16fb6.jpg,384,384,plastic,55,34,384,384
plastic320_jpg.rf.5aca1139b9f966c3d970053ba1a497f7.jpg,384,384,plastic,0,0,384,376
plastic27_jpg.rf.10f6f9aae6e13ba926bf736d24596037.jpg,384,384,plastic,30,13,352,324
plastic18_jpg.rf.458ab318bf0c3109cb129f5cc92b9a18.jpg,384,384,plastic,14,1,366,347
plastic115_jpg.rf.161cf6efb137ce3b501872b836ff92fc.jpg,384,384,plastic,3,0,384,383
plastic20_jpg.rf.48e3e2423d6c0704b4a2075598b97c19.jpg,384,384,plastic,53,13,308,367
plastic101_jpg.rf.57bf9eeeaddefdd78048eafb58617f14.jpg,384,384,plastic,7,0,365,336
plastic471_jpg.rf.a84909adf1d92a770b7f5f5d466c6267.jpg,384,384,plastic,37,6,313,352
plastic265_jpg.rf.dec3d1ae23e0f231e6017e54dfb5b9a7.jpg,384,384,plastic,87,1,294,273
plastic38_jpg.rf.21f2faabc77e5c9356c0806ac1ca1208.jpg,384,384,plastic,84,30,384,384
plastic446_jpg.rf.8057fe04890d0bc88077cc3fecc80246.jpg,384,384,plastic,59,2,334,326
plastic297_jpg.rf.c9223729ec49d7b9166f787822916e6c.jpg,384,384,plastic,0,23,331,381
plastic206_jpg.rf.e950485d7283aefd183bcc5a667bc7f5.jpg,384,384,plastic,37,40,370,384
plastic212_jpg.rf.e9f8d816fd9a18fd9b798a34c6b6fa0a.jpg,384,384,plastic,49,3,376,375
plastic468_jpg.rf.3cd1e6b49fdcc7b16b4bc4b4074cc8e5.jpg,384,384,plastic,13,64,376,305
plastic467_jpg.rf.46b26206b1a2ee9251b1207290db6768.jpg,384,384,plastic,116,1,298,221
plastic117_jpg.rf.576dd73d90b6cf5847f44369a8b2c55b.jpg,384,384,plastic,1,26,337,384
plastic275_jpg.rf.970cfe58d1aa3409c35e9c8d10b96cee.jpg,384,384,plastic,75,32,310,317
plastic19_jpg.rf.c005643f5afe57dff026c83e30fff84a.jpg,384,384,plastic,113,56,265,256
plastic317_jpg.rf.aac848247867c8cc935f8126104a99f7.jpg,384,384,plastic,97,17,352,339
plastic330_jpg.rf.826a9c44ea94a8ab4d0f0c30d05ffdf3.jpg,384,384,plastic,28,0,338,384
plastic283_jpg.rf.1bf76a023344aea73bd605be60ad1047.jpg,384,384,plastic,35,2,326,339
plastic122_jpg.rf.a34cd756c51839ed1da8326e513c482f.jpg,384,384,plastic,95,0,322,344
plastic261_jpg.rf.091023370ef22da623caae1f8b441804.jpg,384,384,plastic,36,3,310,320
plastic315_jpg.rf.95edef7908deda77fd3ee5f46d8ff776.jpg,384,384,plastic,68,48,331,301
plastic129_jpg.rf.c219787dc1162d7821b40fed9dfce082.jpg,384,384,plastic,35,132,273,345
plastic124_jpg.rf.ca87d44d8034b38c6ffca6deafd28190.jpg,384,384,plastic,2,24,369,358
plastic56_jpg.rf.39711418c50b412c787bc61798f4e73a.jpg,384,384,plastic,76,10,334,357
plastic158_jpg.rf.0d4bc1fcd4260b917b635179abeac276.jpg,384,384,plastic,9,0,341,333
plastic68_jpg.rf.18b0dac030e255ce110f76c6e30b619c.jpg,384,384,plastic,75,0,384,326
plastic440_jpg.rf.16631fc5867b9ff18c246c32d6ea384f.jpg,384,384,plastic,74,42,384,384
plastic454_jpg.rf.fd87b45c1b2b0a8cd920d448a69bc60a.jpg,384,384,plastic,53,53,280,308
plastic31_jpg.rf.324ab34082b37c6e24384511a197091b.jpg,384,384,plastic,88,23,319,279
plastic249_jpg.rf.83fd16454d09cc785d8d0d601dbc67b0.jpg,384,384,plastic,59,29,275,270
plastic103_jpg.rf.ff455ef8ecb4970b86caea52f735f3ae.jpg,384,384,plastic,65,1,376,384
plastic164_jpg.rf.45bf6c87fe9c4f022c238d013cae9860.jpg,384,384,plastic,0,22,371,384
plastic428_jpg.rf.86125912ea0331e7ec78e5f1129a3bd3.jpg,384,384,plastic,28,20,324,345
plastic400_jpg.rf.ad96b26caa8b0a0f77ba431acf46eeaf.jpg,384,384,plastic,39,41,357,384
plastic326_jpg.rf.14767c4b6bcc3ad9a3bcb63935a6c744.jpg,384,384,plastic,33,23,367,344
plastic332_jpg.rf.ddd14909b7d3dd64f4a1a69de601f2c4.jpg,384,384,plastic,60,16,362,384
plastic166_jpg.rf.50173f3226a2af4b56346633968d6929.jpg,384,384,plastic,2,0,301,329
plastic42_jpg.rf.321bd9152905ee1e58beb02eb0cd45c4.jpg,384,384,plastic,78,6,384,371
plastic16_jpg.rf.0c940eeeceb90c00d763889ca6814373.jpg,384,384,plastic,2,1,319,360
plastic274_jpg.rf.810f4aff8d14fc37ecd55cea722855b2.jpg,384,384,plastic,107,17,287,384
plastic314_jpg.rf.38f6129d869d486b0ae1f46fb9e20dfe.jpg,384,384,plastic,30,5,319,375
plastic130_jpg.rf.8142659aadf58cbfe0a85d00420d2501.jpg,384,384,plastic,46,65,312,332
plastic100_jpg.rf.026f1fd85e2faff8ae9e6a0abc46d591.jpg,384,384,plastic,120,34,310,384
paper399_jpg.rf.c2cf8f8c0548c1e784e59799a314281e.jpg,384,384,paper,31,0,384,352
cardboard166_jpg.rf.30183c5fb7d37191b16cb60c6a212d6b.jpg,384,384,cardboard,0,0,342,384
paper415_jpg.rf.4f7b82488aae59937521ba741788ec37.jpg,384,384,paper,0,0,384,384
cardboard93_jpg.rf.848c2af2ace4fa5fa62bae5e7caa803f.jpg,384,384,cardboard,0,0,384,384
cardboard199_jpg.rf.25988c5e37db3979e4d5cb27a385f8da.jpg,384,384,cardboard,0,25,370,336
paper213_jpg.rf.528da2a91f2c740322a475f05fdea97e.jpg,384,384,paper,75,7,294,357
paper207_jpg.rf.d006de732ca4865f0e448629b523d772.jpg,384,384,paper,0,50,384,384
paper198_jpg.rf.12ee88648a79ceb8946c599dfd1c5e7f.jpg,384,384,paper,11,0,384,384
paper170_jpg.rf.36f233d88afe285fd9d37cf307adf1da.jpg,384,384,paper,34,39,318,329
paper366_jpg.rf.dc5eabe8068ea6357766ae2aac56db85.jpg,384,384,paper,0,13,384,363
cardboard228_jpg.rf.f26074eca3b9490aed8a8b4d315025cc.jpg,384,384,cardboard,0,0,378,384
cardboard359_jpg.rf.2778bd08fac82be015b7fd3d3dad51b1.jpg,384,384,cardboard,0,0,384,384
paper371_jpg.rf.def004b3e8c592b83db7013159891bc2.jpg,384,384,paper,0,33,384,384
cardboard160_jpg.rf.e44b97ddece127075f3058088e767c15.jpg,384,384,cardboard,0,0,384,384
cardboard370_jpg.rf.18aa40e8079a354c3ae337bffb5616c8.jpg,384,384,cardboard,0,0,384,338
cardboard200_jpg.rf.1a0d833b162fe8036aca513d7d14dbd6.jpg,384,384,cardboard,9,31,384,377
cardboard86_jpg.rf.c10425c435043c79a5dd5385297e3e49.jpg,384,384,cardboard,0,0,384,384
cardboard45_jpg.rf.fb8a8c4b2408897b4f9816d6dde39ada.jpg,384,384,cardboard,0,0,384,384
paper9_jpg.rf.72eb9581d6b9a8cdaaaaf6012b8a7988.jpg,384,384,paper,0,0,384,384
paper400_jpg.rf.7842ce4a81464f569b09f8909c9738d2.jpg,384,384,paper,20,32,384,382
cardboard238_jpg.rf.b7421cc8a8b2fa00b08e940c5a42f2ef.jpg,384,384,cardboard,32,16,369,351
cardboard214_jpg.rf.f0af12740eeb3e8e55d5a5f0d141003f.jpg,384,384,cardboard,37,0,282,384
cardboard78_jpg.rf.1f2ee6facfef72f2c8fcc8cc25a5e2f4.jpg,384,384,cardboard,0,0,384,384
cardboard348_jpg.rf.388081892cc5af1a7ca51514e89d60dd.jpg,384,384,cardboard,0,0,384,384
cardboard50_jpg.rf.8d3df02ebb110c0fa59740769bfbc610.jpg,384,384,cardboard,0,0,384,384
cardboard174_jpg.rf.a4cdc8d2f1d234d274a804120896f838.jpg,384,384,cardboard,0,0,384,384
cardboard68_jpg.rf.6b6cfc632762bd013ae227497fe549ba.jpg,384,384,cardboard,0,0,384,384
cardboard211_jpg.rf.ecb149a8974d04e60d52aa8882453057.jpg,384,384,cardboard,0,26,384,384
cardboard172_jpg.rf.782691c9c7f99ac0713c590ede281ebf.jpg,384,384,cardboard,40,21,354,367
metal123_jpg.rf.afc710d0e51388202bf62aa4b8ca9ecd.jpg,384,384,metal,76,0,384,350
metal137_jpg.rf.ba62ec0b212845d6d3b46352402ef3cb.jpg,384,384,metal,43,86,384,354
cardboard81_jpg.rf.d12349ae25bb92a4fb3f8bc9830bb9b4.jpg,384,384,cardboard,0,0,360,384
metal320_jpg.rf.2fb460a3df0a029e2cfb569b97b7e520.jpg,384,384,metal,109,7,384,384
metal136_jpg.rf.3fdf3fc431f47714a072b126aa4aaed0.jpg,384,384,metal,97,96,346,384
cardboard40_jpg.rf.5fde8efb07ec796e37c9a5fdf065615d.jpg,384,384,cardboard,0,0,384,384
cardboard360_jpg.rf.60d673cafadce00da2ba179ad66eb6c8.jpg,384,384,cardboard,0,0,384,384
cardboard54_jpg.rf.82b246283d83b40c3c78177ccfaba696.jpg,384,384,cardboard,0,0,302,384
paper507_jpg.rf.a9246804ba3142debe1705d7afd2cf81.jpg,384,384,paper,0,0,384,323
cardboard44_jpg.rf.ee7dd88623472831ae96e6d1792abc3b.jpg,384,384,cardboard,0,0,384,384
cardboard239_jpg.rf.32d9e75c271552442d6e84f44472b175.jpg,384,384,cardboard,0,0,384,384
cardboard402_jpg.rf.af499f5ad623538e51c0c7a3716791bd.jpg,384,384,cardboard,0,0,384,384
cardboard375_jpg.rf.af11504e2ed95be6cf92fdc0894b12ac.jpg,384,384,cardboard,0,0,384,384
cardboard41_jpg.rf.c421edaebcb4c0b35c9627e792f114bf.jpg,384,384,cardboard,30,15,384,305
cardboard188_jpg.rf.d63960eec35fd427f0cf7db81c70a198.jpg,384,384,cardboard,0,0,384,384
cardboard349_jpg.rf.ee7df489e6c4f035ed3d82fa35f0e1a9.jpg,384,384,cardboard,0,0,384,384
metal308_jpg.rf.d7c1836a56161b3dbfe336236400aae0.jpg,384,384,metal,0,0,300,298
